"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"3732896575","199548","9601","13 Feb 2018 09:03","43:31","2611","43-33","43,33","Radiant","Immortals","MP, Velo, Febby, Ryoya, DuBu","The Thundercats","DK ♥ Mari, GOD___Z, old White, Pumpkin, Godzhand"
"3732881151","199547","9601","13 Feb 2018 08:51","20:28","1228","29-13","29,13","Radiant","compLexity Gaming","Limmp, melonzz, Zfreek, Moo, Chessie","team pangolier","@KvHDotA, ixmike88, @RyuuDota, STAN KING, FLeee"
"3732844064","199556","9601","13 Feb 2018 08:15","47:03","2823","27-46","27,46","Dire","Midas Club","Arms, rZs, M-GOD, ᅚ, Kingteka","STARS e-Sports","oldBaga, Ned, SHERLOCK, Sooths, hanehane"
"3732843215","199555","9601","13 Feb 2018 08:14","21:57","1317","29-7","29,7","Radiant","SG e-sports team","Bardo, 4dr, FuckinEh, LESLÃO, Thiolicor","TSHOW RISING","Stormwind, H1j4ck, Lolingblue, f1nn the human, Unknown"
"3732825745","199548","9601","13 Feb 2018 08:00","34:06","2046","31-15","31,15","Radiant","Immortals","MP, Velo, Febby, Ryoya, DuBu","The Thundercats","Monster&Her, DK ♥ Mari, GOD___Z, old White, Pumpkin"
"3732824588","199547","9601","13 Feb 2018 08:03","24:50","1490","8-25","8,25","Dire","team pangolier","@KvHDotA, ixmike88, @RyuuDota, STAN KING, FLeee","compLexity Gaming","Limmp, melonzz, Zfreek, Moo, Chessie"
"3732823916","199494","9601","13 Feb 2018 08:02","35:55","2155","15-37","15,37","Dire","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost"
"3732764995","199481","9601","13 Feb 2018 07:10","23:53","1433","22-9","22,9","Radiant","SG e-sports team","Bardo, 4dr, FuckinEh, LESLÃO, Thiolicor","STARS e-Sports","oldBaga, Ned, SHERLOCK, Sooths, hanehane"
"3732746829","199482","9601","13 Feb 2018 07:03","39:41","2381","43-28","43,28","Radiant","TSHOW RISING","Stormwind, H1j4ck, Lolingblue, f1nn the human, Unknown","Midas Club","Arms, rZs, M-GOD, ᅚ, Kingteka"
"3732733388","199494","9601","13 Feb 2018 06:47","45:42","2742","27-29","27,29","Radiant","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost"
"3732722669","199493","9601","13 Feb 2018 06:39","41:46","2506","20-36","20,36","Dire","Alliance","iNSaNiA, Boxi, Loda, miCKe, Taiga","GangSquad","Buugi, w33, rmN-, dnz , oliver"
"3732682368","199481","9601","13 Feb 2018 06:09","35:52","2152","36-11","36,11","Radiant","SG e-sports team","Bardo, 4dr, FuckinEh, LESLÃO, Thiolicor","STARS e-Sports","oldBaga, Ned, SHERLOCK, Sooths, hanehane"
"3732656934","199480","9643","13 Feb 2018 05:51","41:54","2514","27-31","27,31","Dire","Team. Spirit","Illidan, MYSmoon, Fng, Biver, Pikachu[ϟ]","Effect","Afoninje, AfterLife, Maden, Cooman, KingR"
"3732656683","199482","9601","13 Feb 2018 05:51","47:17","2837","47-42","47,42","Radiant","Midas Club","Arms, rZs, M-GOD, ᅚ, Kingteka","TSHOW RISING","Stormwind, H1j4ck, Lolingblue, f1nn the human, Unknown"
"3732652594","199494","9601","13 Feb 2018 05:48","30:36","1836","16-30","16,30","Dire","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost"
"3732649375","199493","9601","13 Feb 2018 05:46","27:44","1664","31-12","31,12","Radiant","GangSquad","Buugi, w33, rmN-, dnz , oliver","Alliance","iNSaNiA, Boxi, Loda, miCKe, Taiga"
"3732583031","199482","9601","13 Feb 2018 05:03","27:41","1661","34-6","34,6","Radiant","TSHOW RISING","Stormwind, H1j4ck, Lolingblue, f1nn the human, Unknown","Midas Club","Arms, rZs, M-GOD, ᅚ, Kingteka"
"3732581038","199481","9601","13 Feb 2018 05:00","47:26","2846","34-20","34,20","Radiant","STARS e-Sports","oldBaga, Ned, SHERLOCK, Sooths, hanehane","SG e-sports team","Bardo, 4dr, FuckinEh, LESLÃO, Thiolicor"
"3732580100","199480","9643","13 Feb 2018 04:59","32:36","1956","32-11","32,11","Radiant","Effect","Afoninje, AfterLife, Maden, Cooman, KingR","Team. Spirit","Illidan, MYSmoon, Fng, Biver, Pikachu[ϟ]"
"3732580015","199458","9683","13 Feb 2018 04:59","36:58","2218","32-17","32,17","Radiant","Fnatic","pieliedie, EternaLEnVy, UNiVeRsE, DJ, Abed","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H"
"3732536334","199445","9601","13 Feb 2018 04:32","37:15","2235","27-16","27,16","Radiant","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost","Alliance","iNSaNiA, Boxi, Loda, miCKe, Taiga"
"3732482415","199458","9683","13 Feb 2018 03:56","36:21","2181","20-29","20,29","Dire","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H","Fnatic","pieliedie, EternaLEnVy, UNiVeRsE, DJ, Abed"
"3732431608","199446","9601","13 Feb 2018 03:26","26:55","1615","29-9","29,9","Radiant","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha","GangSquad","Buugi, w33, rmN-, dnz , oliver"
"3732417346","199445","9601","13 Feb 2018 03:17","44:01","2641","38-30","38,30","Radiant","Alliance","iNSaNiA, Boxi, Loda, miCKe, Taiga","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost"
"3732359324","199458","9683","13 Feb 2018 02:41","45:13","2713","30-22","30,22","Radiant","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H","Fnatic","pieliedie, EternaLEnVy, UNiVeRsE, DJ, Abed"
"3732293676","199446","9601","13 Feb 2018 02:03","45:44","2744","33-19","33,19","Radiant","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha","GangSquad","Buugi, w33, rmN-, dnz , oliver"
"3732289956","199445","9601","13 Feb 2018 02:03","46:12","2772","24-25","24,25","Radiant","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost","Alliance","iNSaNiA, Boxi, Loda, miCKe, Taiga"
"3732198939","199422","9683","13 Feb 2018 01:00","52:07","3127","17-35","17,35","Dire","Geek Fam","Oli~, ChYuaN, JT-, xRag, Hugh G. Rection","Fnatic","pieliedie, EternaLEnVy, UNiVeRsE, DJ, Abed"
"3732103476","199422","9683","13 Feb 2018 11:50","42:38","2558","16-34","16,34","Dire","Geek Fam","Oli~, ChYuaN, JT-, xRag, Hugh G. Rection","Fnatic","pieliedie, EternaLEnVy, UNiVeRsE, DJ, Abed"
"3732003237","199410","9683","13 Feb 2018 10:30","42:52","2572","34-34","34,34","Radiant","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H","Execration.安博电竞","Kim0, Karl, Grimzx, Nando, yAj"
"3731917725","199410","9683","13 Feb 2018 09:25","40:31","2431","26-7","26,7","Radiant","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H","Execration.安博电竞","Kim0, Karl, Grimzx, Nando, yAj"
"3731845800","199410","9683","13 Feb 2018 08:30","28:10","1690","37-16","37,16","Radiant","Execration.安博电竞","Kim0, Karl, Grimzx, Nando, yAj","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H"
"3731603683","199397","9601","13 Feb 2018 04:45","41:59","2519","29-35","29,35","Dire","IDFC","Sneyking, SVG, MSS, Timado, YawaR","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC"
"3731538324","199385","9601","13 Feb 2018 03:33","50:56","3056","47-33","47,33","Radiant","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC","IDFC","Sneyking, SVG, MSS, Timado, YawaR"
"3731491920","199378","9601","13 Feb 2018 02:38","31:55","1915","35-6","35,6","Radiant","IDFC","Sneyking, SVG, MSS, Timado, YawaR","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC"
"3731451651","199357","9601","13 Feb 2018 01:42","31:03","1863","37-13","37,13","Radiant","MAD KINGS -E-SPORTS","Leostyle, XDXAD, sl4d1n-, Benjaz, Unknown","Infamous","papita, Stinger, Accel, Scofield, Kotarō Hayama"
"3731425502","199363","9601","13 Feb 2018 01:06","56:14","3374","30-36","30,36","Dire","Digital Chaos","MoonMeander, Aui_2000, ritsu, kitrak, bryle","VGJ Storm","Sneyking, SVG, MSS, Timado, YawaR"
"3731403031","199357","9601","13 Feb 2018 12:30","56:27","3387","29-41","29,41","Dire","MAD KINGS -E-SPORTS","Leostyle, XDXAD, sl4d1n-, Benjaz, Unknown","Infamous","papita, Stinger, Accel, Scofield, Kotarō Hayama"
"3731377991","199355","9601","12 Feb 2018 11:52","49:44","2984","44-35","44,35","Radiant","Digital Chaos","MoonMeander, Aui_2000, ritsu, kitrak, bryle","IDFC","Sneyking, SVG, MSS, Timado, YawaR"
"3731376121","199353","9601","12 Feb 2018 11:53","20:00","1200","28-7","28,7","Radiant","Evil Geniuses","Cr1t-, BuLba, Arteezy, Fear, SumaiL","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC"
"3731351761","199357","9601","12 Feb 2018 11:15","51:24","3084","28-42","28,42","Dire","Infamous","papita, Stinger, Accel, Scofield, Kotarō Hayama","MAD KINGS -E-SPORTS","Leostyle, XDXAD, sl4d1n-, Benjaz, Unknown"
"3731351021","199350","9601","12 Feb 2018 11:14","35:54","2154","43-33","43,33","Radiant","Kingdra","SexyBamboe, JaBbZ-, Biryu, tv/charliedotaa, canceL^^","Swiss Quality Gaming","davy, Mouse, Madkingz, W1sh-, Zitraks"
"3731341055","199355","9601","12 Feb 2018 11:02","25:18","1518","26-15","26,15","Radiant","IDFC","Sneyking, SVG, MSS, Timado, YawaR","Digital Chaos","MoonMeander, Aui_2000, ritsu, kitrak, bryle"
"3731338977","199353","9601","12 Feb 2018 10:59","32:19","1939","18-30","18,30","Dire","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC","Evil Geniuses","Cr1t-, BuLba, Arteezy, Fear, SumaiL"
"3731304761","199344","9643","12 Feb 2018 10:16","28:01","1681","17-10","17,10","Radiant","Effect","Afoninje, AfterLife, Maden, Cooman, KingR","Natus Vincere","@LeBronDota, Dendi, GeneRaL, Lil, Crystallize"
"3731295105","199329","9601","12 Feb 2018 10:05","40:21","2421","44-22","44,22","Radiant","paiN Gaming","Kingrd, hFn, Rayuur, Duster, tavo","Infamous","papita, Stinger, Accel, Scofield, Kotarō Hayama"
"3731289049","199311","9662","12 Feb 2018 09:58","58:50","3530","21-42","21,42","Dire","GangSquad","Buugi, w33, rmN-, dnz , oliver","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost"
"3731281689","199350","9601","12 Feb 2018 09:51","53:22","3202","38-47","38,47","Radiant","Kingdra","SexyBamboe, JaBbZ-, Biryu, tv/charliedotaa, canceL^^","Swiss Quality Gaming","davy, Mouse, Madkingz, W1sh-, Zitraks"
"3731242786","199311","9662","12 Feb 2018 09:10","21:43","1303","29-7","29,7","Radiant","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost","GangSquad","Buugi, w33, rmN-, dnz , oliver"
"3731239363","199344","9643","12 Feb 2018 09:07","45:24","2724","27-22","27,22","Radiant","Effect","Afoninje, AfterLife, Maden, Cooman, KingR","Natus Vincere","@LeBronDota, Dendi, GeneRaL, Lil, Crystallize"
"3731235940","199329","9601","12 Feb 2018 09:04","40:52","2452","36-30","36,30","Dire","Infamous","papita, Stinger, Accel, Scofield, Kotarō Hayama","paiN Gaming","Kingrd, hFn, Rayuur, Duster, tavo"
"3731233058","199327","9601","12 Feb 2018 09:03","26:22","1582","18-21","18,21","Dire","Digital Chaos","MoonMeander, Aui_2000, ritsu, kitrak, bryle","Evil Geniuses","Cr1t-, BuLba, Arteezy, Fear, SumaiL"
"3731232594","199334","9601","12 Feb 2018 09:00","20:25","1225","33-12","33,12","Radiant","MAD KINGS -E-SPORTS","Leostyle, XDXAD, sl4d1n-, Benjaz, Unknown","W-G9","Akashi-Seijuro , ,  tehee, Rudimental, Heyda"
"3731218834","199340","9601","12 Feb 2018 08:49","36:05","2165","16-33","16,33","Dire","Kingdra","SexyBamboe, JaBbZ-, Biryu, tv/charliedotaa, canceL^^","Swiss Quality Gaming","davy, Mouse, Madkingz, W1sh-, Zitraks"
"3731217253","199331","9601","12 Feb 2018 08:47","42:28","2548","24-33","24,33","Radiant","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC","IDFC","Sneyking, SVG, MSS, Timado, YawaR"
"3731179895","199334","9601","12 Feb 2018 08:12","23:46","1426","7-34","7,34","Dire","W-G9","Akashi-Seijuro , ,  tehee, Rudimental, Heyda","MAD KINGS -E-SPORTS","Leostyle, XDXAD, sl4d1n-, Benjaz, Unknown"
"3731176900","199311","9662","12 Feb 2018 08:09","37:09","2229","18-40","18,40","Dire","GangSquad","Buugi, w33, rmN-, dnz , oliver","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost"
"3731168784","199331","9601","12 Feb 2018 08:03","19:10","1150","22-6","22,6","Radiant","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC","IDFC","Sneyking, SVG, MSS, Timado, YawaR"
"3731167554","199327","9601","12 Feb 2018 08:01","37:07","2227","16-14","16,14","Radiant","Evil Geniuses","Cr1t-, BuLba, Arteezy, Fear, SumaiL","Digital Chaos","MoonMeander, Aui_2000, ritsu, kitrak, bryle"
"3731166555","199329","9601","12 Feb 2018 08:00","38:44","2324","40-30","40,30","Radiant","Infamous","papita, Stinger, Accel, Scofield, Kotarō Hayama","paiN Gaming","Kingrd, hFn, Rayuur, Duster, tavo"
"3731146890","199258","9643","12 Feb 2018 07:45","43:14","2594","37-20","37,20","Radiant","Team. Spirit","Illidan, MYSmoon, Fng, Biver, Pikachu[ϟ]","Natus Vincere","@LeBronDota, Dendi, GeneRaL, Lil, Crystallize"
"3731117923","199255","9601","12 Feb 2018 07:20","49:43","2983","25-49","25,49","Dire","LeftOneTV","HoviteY♥K.Yee, Stormstormer, Qupe, Shisui , orb1t","Swiss Quality Gaming","davy, Mouse, Madkingz, W1sh-, Zitraks"
"3731110624","199311","9662","12 Feb 2018 07:14","30:20","1820","11-22","11,22","Dire","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost","GangSquad","Buugi, w33, rmN-, dnz , oliver"
"3731057144","199258","9643","12 Feb 2018 06:33","50:18","3018","47-27","47,27","Radiant","Natus Vincere","@LeBronDota, Dendi, GeneRaL, Lil, Crystallize","Team. Spirit","Illidan, MYSmoon, Fng, Biver, Pikachu[ϟ]"
"3731051117","199257","9601","12 Feb 2018 06:28","39:20","2360","35-26","35,26","Radiant","paiN Gaming","Kingrd, hFn, Rayuur, Duster, tavo","MAD KINGS -E-SPORTS","Leostyle, XDXAD, sl4d1n-, Benjaz, Unknown"
"3731036301","199255","9601","12 Feb 2018 06:17","37:56","2276","31-25","31,25","Radiant","LeftOneTV","HoviteY♥K.Yee, Stormstormer, Qupe, Shisui , orb1t","Swiss Quality Gaming","davy, Mouse, Madkingz, W1sh-, Zitraks"
"3731020690","199253","9643","12 Feb 2018 06:06","33:03","1983","29-20","29,20","Radiant","Effect","Afoninje, AfterLife, Maden, Cooman, KingR","Vega Squadron","CeMaTheSlayeR, Zayac, UnderShock, Palantimos, Blizzy"
"3731013884","199254","9601","12 Feb 2018 06:00","20:50","1250","25-14","25,14","Radiant","OG","n0tail, JerAx, s4, Resolut1on, Fly","Kingdra","SexyBamboe, Gorgc, JaBbZ-, Biryu, canceL^^"
"3730998033","199261","9601","12 Feb 2018 05:48","13:42","822","24-10","24,10","Radiant","Infamous","papita, Stinger, Accel, Scofield, Kotarō Hayama","W-G9","Akashi-Seijuro , ,  tehee, Rudimental, Heyda"
"3730995386","199239","9662","12 Feb 2018 05:47","47:07","2827","38-28","38,28","Dire","Double Dimension","j4, Mag, MiLAN, Ditya Ra, Xcalibur","GangSquad","Buugi, w33, rmN-, dnz , oliver"
"3730944912","199261","9601","12 Feb 2018 05:11","19:25","1165","3-28","3,28","Dire","W-G9","Akashi-Seijuro , ,  tehee, Rudimental, Heyda","Infamous","papita, Stinger, Accel, Scofield, Kotarō Hayama"
"3730938517","199258","9643","12 Feb 2018 05:08","1:01:44","3704","50-43","50,43","Radiant","Team. Spirit","Illidan, MYSmoon, Fng, Biver, Pikachu[ϟ]","Natus Vincere","@LeBronDota, Dendi, GeneRaL, Lil, Crystallize"
"3730932967","199257","9601","12 Feb 2018 05:03","51:05","3065","23-32","23,32","Dire","MAD KINGS -E-SPORTS","Leostyle, XDXAD, sl4d1n-, Benjaz, Unknown","paiN Gaming","Kingrd, hFn, Rayuur, Duster, tavo"
"3730929413","199255","9601","12 Feb 2018 05:01","41:01","2461","18-47","18,47","Dire","LeftOneTV","HoviteY♥K.Yee, Stormstormer, Qupe, Shisui , orb1t","Swiss Quality Gaming","davy, Mouse, Madkingz, W1sh-, Zitraks"
"3730928311","199254","9601","12 Feb 2018 05:00","34:23","2063","19-27","19,27","Dire","Kingdra","SexyBamboe, Gorgc, JaBbZ-, Biryu, canceL^^","OG","n0tail, JerAx, s4, Resolut1on, Fly"
"3730926599","199253","9643","12 Feb 2018 05:00","43:14","2594","40-20","40,20","Radiant","Effect","Afoninje, AfterLife, Maden, Cooman, KingR","Vega Squadron","CeMaTheSlayeR, Zayac, UnderShock, Palantimos, Blizzy"
"3730918753","199239","9662","12 Feb 2018 04:54","29:03","1743","21-32","21,32","Dire","Double Dimension","j4, Mag, MiLAN, Ditya Ra, Xcalibur","GangSquad","Buugi, w33, rmN-, dnz , oliver"
"3730820985","199239","9662","12 Feb 2018 03:57","28:50","1730","10-28","10,28","Dire","GangSquad","Buugi, w33, rmN-, dnz , oliver","Double Dimension","j4, Mag, MiLAN, Ditya Ra, Xcalibur"
"3730762746","199232","9601","12 Feb 2018 03:17","21:52","1312","28-14","28,14","Radiant","Kingdra","SexyBamboe, JaBbZ-, Biryu, nine, canceL^^","Swiss Quality Gaming","davy, Mouse, Madkingz, W1sh-, Zitraks"
"3730728371","199206","9601","12 Feb 2018 02:59","17:28","1048","19-7","19,7","Radiant","OG","n0tail, JerAx, s4, Resolut1on, Fly","LeftOneTV","HoviteY♥K.Yee, AdmiralBulldog, Stormstormer, Qupe, Shisui"
"3730672202","199197","9601","12 Feb 2018 02:34","28:48","1728","9-28","9,28","Dire","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H","Mineski","iceiceice, Mushi, ninjaboogie, Jabz, Moon"
"3730634628","199208","9601","12 Feb 2018 02:01","29:49","1789","34-20","34,20","Radiant","Kingdra","SexyBamboe, JaBbZ-, Biryu, nine, canceL^^","Swiss Quality Gaming","davy, Mouse, Madkingz, W1sh-, Zitraks"
"3730626579","199206","9601","12 Feb 2018 02:00","27:13","1633","16-31","16,31","Dire","LeftOneTV","HoviteY♥K.Yee, AdmiralBulldog, Stormstormer, Qupe, Shisui","OG","n0tail, JerAx, s4, Resolut1on, Fly"
"3730518922","199197","9601","12 Feb 2018 12:58","1:03:31","3811","39-34","39,34","Radiant","Mineski","iceiceice, Mushi, ninjaboogie, Jabz, Moon","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H"
"3730393519","199182","9601","12 Feb 2018 11:15","39:19","2359","23-7","23,7","Radiant","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H","Fnatic","pieliedie, EternaLEnVy, UNiVeRsE, DJ, Abed"
"3730296359","199182","9601","12 Feb 2018 10:00","43:31","2611","36-12","36,12","Radiant","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H","Fnatic","pieliedie, EternaLEnVy, UNiVeRsE, DJ, Abed"
"3730199865","199173","9601","12 Feb 2018 08:30","35:07","2107","13-36","13,36","Dire","Geek Fam","Skem, Oli~, ChYuaN, JT-, xRag","Mineski","iceiceice, Mushi, ninjaboogie, Jabz, Moon"
"3730104499","199173","9601","12 Feb 2018 07:11","34:33","2073","14-43","14,43","Dire","Geek Fam","Skem, Oli~, ChYuaN, JT-, xRag","Mineski","iceiceice, Mushi, ninjaboogie, Jabz, Moon"
"3729554717","199013","9643","11 Feb 2018 08:17","29:54","1794","19-11","19,11","Radiant","Effect","Afoninje, AfterLife, Maden, Cooman, KingR","Gambit Esports","VANSKOR, chshrct, G, Bignum, Daxak"
"3729514817","199012","9643","11 Feb 2018 07:44","49:57","2997","36-22","36,22","Radiant","Vega Squadron","CeMaTheSlayeR, Zayac, UnderShock, Palantimos, Blizzy","Team Empire","fn, Nίx, Ghostik, yoky-, Miposhka"
"3729503818","199031","9683","11 Feb 2018 07:35","43:08","2588","24-41","24,41","Dire","SG e-sports team","Bardo, 4dr, FuckinEh, LESLÃO, Thiolicor","paiN Gaming","Kingrd, hFn, Rayuur, Duster, tavo"
"3729483414","198985","9662","11 Feb 2018 07:19","18:33","1113","27-6","27,6","Radiant","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost","GangSquad","Buugi, w33, rmN-, dnz , oliver"
"3729461055","199013","9643","11 Feb 2018 07:04","46:43","2803","27-22","27,22","Radiant","Gambit Esports","VANSKOR, chshrct, G, Bignum, Daxak","Effect","Afoninje, AfterLife, Maden, Cooman, KingR"
"3729455348","199012","9643","11 Feb 2018 06:58","23:02","1382","23-5","23,5","Radiant","Team Empire","fn, Nίx, Ghostik, yoky-, Miposhka","Vega Squadron","CeMaTheSlayeR, Zayac, UnderShock, Palantimos, Blizzy"
"3729421187","199031","9683","11 Feb 2018 06:34","35:25","2125","30-13","30,13","Radiant","paiN Gaming","Kingrd, hFn, Rayuur, Duster, tavo","SG e-sports team","Bardo, 4dr, FuckinEh, LESLÃO, Thiolicor"
"3729378232","199013","9643","11 Feb 2018 06:05","29:32","1772","22-13","22,13","Radiant","Effect","Afoninje, AfterLife, Maden, Cooman, KingR","Gambit Esports","VANSKOR, chshrct, G, Bignum, Daxak"
"3729375418","199012","9643","11 Feb 2018 06:03","33:16","1996","10-24","10,24","Dire","Team Empire","fn, Nίx, Ghostik, yoky-, Miposhka","Vega Squadron","CeMaTheSlayeR, Zayac, UnderShock, Palantimos, Blizzy"
"3729375074","198985","9662","11 Feb 2018 06:02","52:37","3157","52-40","52,40","Dire","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost","GangSquad","Buugi, w33, rmN-, dnz , oliver"
"3729309863","198941","9683","11 Feb 2018 05:20","37:01","2221","34-39","34,39","Dire","Infamous","papita, Stinger, Accel, Scofield, Kotarō Hayama","paiN Gaming","Kingrd, hFn, Rayuur, Duster, tavo"
"3729279992","198985","9662","11 Feb 2018 05:03","37:04","2224","15-43","15,43","Dire","GangSquad","Buugi, w33, rmN-, dnz , oliver","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost"
"3729199752","198941","9683","11 Feb 2018 04:13","43:37","2617","30-34","30,34","Dire","Infamous","papita, Stinger, Accel, Scofield, Kotarō Hayama","paiN Gaming","Kingrd, hFn, Rayuur, Duster, tavo"
"3729173760","198943","9643","11 Feb 2018 03:59","26:34","1594","23-23","23,23","Radiant","Vega Squadron","CeMaTheSlayeR, Zayac, UnderShock, Palantimos, Blizzy","Team Invincible","lft.ArrOw, TOPORRRBOSS, hAze._., italyaNo, watafaka"
"3729173317","198944","9643","11 Feb 2018 03:59","33:46","2026","27-18","27,18","Radiant","Effect","Afoninje, AfterLife, Maden, Cooman, KingR","Team Kazakhstan","goddam, TTo3uTuBHblu, Warmaster, B7 Next LeveL, B7 next LeveL"
"3729080281","198948","9662","11 Feb 2018 03:11","39:48","2388","16-31","16,31","Dire","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha","Double Dimension","j4, Mag, MiLAN, Ditya Ra, Xcalibur"
"3729068104","198944","9643","11 Feb 2018 03:01","30:20","1820","6-25","6,25","Dire","Team Kazakhstan","goddam, TTo3uTuBHblu, Warmaster, B7 Next LeveL, B7 next LeveL","Effect","Afoninje, AfterLife, Maden, Cooman, KingR"
"3729067755","198943","9643","11 Feb 2018 03:01","35:46","2146","13-25","13,25","Dire","Team Invincible","lft.ArrOw, TOPORRRBOSS, hAze._., italyaNo, watafaka","Vega Squadron","CeMaTheSlayeR, Zayac, UnderShock, Palantimos, Blizzy"
"3729066074","198941","9683","11 Feb 2018 03:00","37:15","2235","35-25","35,25","Radiant","Infamous","papita, Stinger, Accel, Scofield, Kotarō Hayama","paiN Gaming","Kingrd, hFn, Rayuur, Duster, tavo"
"3728989466","198911","9601","11 Feb 2018 02:21","27:41","1661","27-15","27,15","Radiant","Geek Fam","Skem, Oli~, ChYuaN, JT-, xRag","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur"
"3728983111","198927","9662","11 Feb 2018 02:17","27:00","1620","27-7","27,7","Radiant","Double Dimension","j4, Mag, MiLAN, Ditya Ra, Xcalibur","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3728847156","198911","9601","11 Feb 2018 01:07","47:59","2879","33-33","33,33","Dire","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur","Geek Fam","Skem, Oli~, ChYuaN, JT-, xRag"
"3728807427","198904","9662","11 Feb 2018 12:41","44:10","2650","23-32","23,32","Dire","PSG.LGD","xNova, Chalice, fy, Somnus丶M, Ame","VGJ Thunder","Sylar, ddc, Freeze, Yang, Fade"
"3728731167","198858","9601","11 Feb 2018 11:57","34:52","2092","9-31","9,31","Dire","Geek Fam","Skem, Oli~, ChYuaN, JT-, xRag","Fnatic","pieliedie, EternaLEnVy, UNiVeRsE, DJ, Abed"
"3728684398","198890","9662","11 Feb 2018 11:28","48:58","2938","20-30","20,30","Dire","PSG.LGD","xNova, Chalice, fy, Somnus丶M, Ame","VGJ Thunder","Sylar, ddc, Freeze, Yang, Fade"
"3728650239","198860","9601","11 Feb 2018 11:01","28:25","1705","21-16","21,16","Radiant","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur","ALPHA Red","Unknown, tnt, Unknown, MyPro, Fearless"
"3728634400","198858","9601","11 Feb 2018 10:53","39:16","2356","32-26","32,26","Radiant","Geek Fam","Skem, Oli~, ChYuaN, JT-, xRag","Fnatic","pieliedie, EternaLEnVy, UNiVeRsE, DJ, Abed"
"3728593019","198847","9662","11 Feb 2018 10:23","37:02","2222","32-21","32,21","Radiant","PSG.LGD","xNova, Chalice, fy, Somnus丶M, Ame","VGJ Thunder","Sylar, ddc, Freeze, Yang, Fade"
"3728557456","198860","9601","11 Feb 2018 10:00","28:22","1702","31-20","31,20","Radiant","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur","ALPHA Red","Unknown, tnt, Unknown, MyPro, Fearless"
"3728551673","198858","9601","11 Feb 2018 10:02","25:17","1517","30-10","30,10","Radiant","Fnatic","pieliedie, EternaLEnVy, UNiVeRsE, DJ, Abed","Geek Fam","Skem, Oli~, ChYuaN, JT-, xRag"
"3728491951","198847","9662","11 Feb 2018 09:18","41:18","2478","15-29","15,29","Dire","PSG.LGD","xNova, Chalice, fy, Somnus丶M, Ame","VGJ Thunder","Sylar, ddc, Freeze, Yang, Fade"
"3728392923","198809","9601","11 Feb 2018 08:14","20:42","1242","6-34","6,34","Dire","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur","Fnatic","pieliedie, EternaLEnVy, UNiVeRsE, DJ, Abed"
"3728384664","198814","9662","11 Feb 2018 08:06","33:52","2032","18-17","18,17","Radiant","PSG.LGD","xNova, Chalice, fy, Somnus丶M, Ame","Newbee","Faith, 牛蛙君Xx!!, Moogy, kaka, Sccc"
